id,target,stance
1.32905E+18,Vaccination,FAVOR
1.32905E+18,Vaccination,NONE
1.32905E+18,Vaccination,AGAINST
1.32905E+18,Vaccination,AGAINST
1.32905E+18,Vaccination,FAVOR
1.32905E+18,Vaccination,FAVOR
1.32905E+18,Vaccination,AGAINST
1.32905E+18,Vaccination,FAVOR
1.32905E+18,Vaccination,FAVOR
1.32905E+18,Vaccination,FAVOR
1.32905E+18,Vaccination,AGAINST
1.32905E+18,Vaccination,AGAINST
1.32905E+18,Vaccination,NONE
1.32905E+18,Vaccination,AGAINST
1.32906E+18,Vaccination,FAVOR
1.32906E+18,Vaccination,FAVOR
1.32906E+18,Vaccination,NONE
1.32906E+18,Vaccination,AGAINST
1.32906E+18,Vaccination,NONE
1.32906E+18,Vaccination,FAVOR
1.32906E+18,Vaccination,FAVOR
1.32906E+18,Vaccination,NONE
1.32906E+18,Vaccination,FAVOR
1.32906E+18,Vaccination,NONE
1.32906E+18,Vaccination,NONE
1.32906E+18,Vaccination,NONE
1.32906E+18,Vaccination,AGAINST
1.32906E+18,Vaccination,NONE
1.32906E+18,Vaccination,FAVOR
1.32906E+18,Vaccination,FAVOR
1.32906E+18,Vaccination,NONE
1.32906E+18,Vaccination,NONE
1.32906E+18,Vaccination,FAVOR
1.32906E+18,Vaccination,FAVOR
1.32906E+18,Vaccination,AGAINST
1.32906E+18,Vaccination,NONE
1.32907E+18,Vaccination,FAVOR
1.32907E+18,Vaccination,FAVOR
1.32907E+18,Vaccination,AGAINST
1.32907E+18,Vaccination,FAVOR
1.32907E+18,Vaccination,NONE
1.32907E+18,Vaccination,NONE
1.32907E+18,Vaccination,AGAINST
1.32907E+18,Vaccination,FAVOR
1.32907E+18,Vaccination,NONE
1.32907E+18,Vaccination,NONE
1.32907E+18,Vaccination,FAVOR
1.32907E+18,Vaccination,FAVOR
1.32908E+18,Vaccination,AGAINST
1.32908E+18,Vaccination,FAVOR
1.32908E+18,Vaccination,FAVOR
1.32908E+18,Vaccination,AGAINST
1.32908E+18,Vaccination,AGAINST
1.32908E+18,Vaccination,NONE
1.32908E+18,Vaccination,NONE
1.32908E+18,Vaccination,NONE
1.32908E+18,Vaccination,FAVOR
1.32908E+18,Vaccination,NONE
1.32908E+18,Vaccination,FAVOR
1.32908E+18,Vaccination,NONE
1.32908E+18,Vaccination,FAVOR
1.32908E+18,Vaccination,NONE
1.32908E+18,Vaccination,NONE
1.32908E+18,Vaccination,FAVOR
1.32908E+18,Vaccination,AGAINST
1.32909E+18,Vaccination,FAVOR
1.3291E+18,Vaccination,FAVOR
1.3291E+18,Vaccination,NONE
1.3291E+18,Vaccination,AGAINST
1.3291E+18,Vaccination,NONE
1.3291E+18,Vaccination,AGAINST
1.3291E+18,Vaccination,NONE
1.3291E+18,Vaccination,FAVOR
1.3291E+18,Vaccination,AGAINST
1.32912E+18,Vaccination,FAVOR
1.32913E+18,Vaccination,NONE
1.32913E+18,Vaccination,NONE
1.32913E+18,Vaccination,FAVOR
1.32913E+18,Vaccination,FAVOR
1.32913E+18,Vaccination,NONE
1.32914E+18,Vaccination,FAVOR
1.32914E+18,Vaccination,FAVOR
1.32915E+18,Vaccination,FAVOR
1.32916E+18,Vaccination,AGAINST
1.3292E+18,Vaccination,AGAINST
1.32921E+18,Vaccination,FAVOR
1.32921E+18,Vaccination,NONE
1.32921E+18,Vaccination,FAVOR
1.32921E+18,Vaccination,FAVOR
1.32921E+18,Vaccination,AGAINST
1.32921E+18,Vaccination,NONE
1.32921E+18,Vaccination,NONE
1.32921E+18,Vaccination,FAVOR
1.32921E+18,Vaccination,NONE
1.32921E+18,Vaccination,NONE
1.32921E+18,Vaccination,NONE
1.32921E+18,Vaccination,NONE
